Bands	Reflectance
1067.0	0.5748
1068.0	0.5792
1069.0	0.5836
1070.0	0.588
1071.0	0.5923
1072.0	0.5967
1073.0	0.601
1074.0	0.6054
1075.0	0.6098
1076.0	0.614
1077.0	0.6183
1078.0	0.6225
1079.0	0.6268
1080.0	0.6312
1081.0	0.6355
1082.0	0.6399
1083.0	0.6443
1084.0	0.6486
1085.0	0.6531
1086.0	0.6576
1087.0	0.6621
1088.0	0.6666
1089.0	0.6712
1090.0	0.6758
1091.0	0.6804
1092.0	0.6851
1093.0	0.6899
1094.0	0.6947
1095.0	0.6994
1096.0	0.7043
1097.0	0.7094
1098.0	0.7144
1099.0	0.7194
1100.0	0.7244
1101.0	0.7294
1102.0	0.7345
1103.0	0.7397
1104.0	0.7449
1105.0	0.7501
1106.0	0.7554
1107.0	0.7607
1108.0	0.7661
1109.0	0.7715
1110.0	0.7769
1111.0	0.7823
1112.0	0.7877
1113.0	0.7931
1114.0	0.7984
1115.0	0.8037
1116.0	0.8088
1117.0	0.814
1118.0	0.8193
1119.0	0.8244
1120.0	0.8296
1121.0	0.8346
1122.0	0.8396
1123.0	0.8445
1124.0	0.8493
1125.0	0.854
1126.0	0.8585
1127.0	0.8629
1128.0	0.8672
1129.0	0.8714
1130.0	0.8754
1131.0	0.8792
1132.0	0.8828
1133.0	0.8862
1134.0	0.8895
1135.0	0.8927
1136.0	0.8956
1137.0	0.8985
1138.0	0.9011
1139.0	0.9036
1140.0	0.9059
1141.0	0.9082
1142.0	0.9103
1143.0	0.9123
1144.0	0.9142
1145.0	0.9161
1146.0	0.9178
1147.0	0.9197
1148.0	0.9215
1149.0	0.9234
1150.0	0.9252
1151.0	0.9271
1152.0	0.9291
1153.0	0.9311
1154.0	0.9333
1155.0	0.9356
1156.0	0.9379
1157.0	0.9403
1158.0	0.9427
1159.0	0.9451
1160.0	0.9475
1161.0	0.95
1162.0	0.9525
1163.0	0.955
1164.0	0.9574
1165.0	0.9598
1166.0	0.9621
1167.0	0.9644
1168.0	0.9667
1169.0	0.9689
1170.0	0.9711
1171.0	0.9731
1172.0	0.975
1173.0	0.9769
1174.0	0.9786
1175.0	0.9802
1176.0	0.9816
1177.0	0.983
1178.0	0.9843
1179.0	0.9855
1180.0	0.9866
1181.0	0.9876
1182.0	0.9885
1183.0	0.9894
1184.0	0.9901
1185.0	0.9909
1186.0	0.9916
