Bands	Reflectance
914.0	0.5607
915.0	0.5551
916.0	0.5507
917.0	0.5473
918.0	0.5439
919.0	0.5407
920.0	0.5368
921.0	0.5314
922.0	0.5239
923.0	0.5139
924.0	0.5007
925.0	0.484
926.0	0.4637
927.0	0.4394
928.0	0.4114
929.0	0.3807
930.0	0.349
931.0	0.3185
932.0	0.2918
933.0	0.271
934.0	0.2572
935.0	0.2501
936.0	0.2485
937.0	0.2503
938.0	0.2534
939.0	0.2561
940.0	0.2573
941.0	0.2567
942.0	0.2546
943.0	0.2498
944.0	0.244
945.0	0.2388
946.0	0.2349
947.0	0.2325
948.0	0.2316
949.0	0.2309
950.0	0.2296
951.0	0.2287
952.0	0.2272
953.0	0.2256
954.0	0.2246
955.0	0.2238
956.0	0.2231
957.0	0.223
958.0	0.2236
959.0	0.224
960.0	0.2248
961.0	0.2261
962.0	0.2273
963.0	0.2281
964.0	0.2297
965.0	0.2312
966.0	0.2317
967.0	0.2317
968.0	0.2314
969.0	0.2302
970.0	0.2281
971.0	0.2252
972.0	0.2224
973.0	0.219
974.0	0.2152
975.0	0.2119
976.0	0.2085
977.0	0.2057
978.0	0.2037
979.0	0.202
980.0	0.2004
981.0	0.1985
982.0	0.1964
983.0	0.1944
984.0	0.1922
985.0	0.1897
986.0	0.187
987.0	0.1842
988.0	0.1811
989.0	0.178
990.0	0.1748
991.0	0.1713
992.0	0.1678
993.0	0.1647
994.0	0.1616
995.0	0.1583
996.0	0.1549
997.0	0.1511
998.0	0.1477
999.0	0.1446
1000.0	0.1408
1001.0	1.8124
1002.0	1.8187
1003.0	1.8244
1004.0	1.8312
1005.0	1.8383
1006.0	1.8461
1007.0	1.8548
1008.0	1.8643
1009.0	1.8735
1010.0	1.8822
1011.0	1.8913
1012.0	1.9003
1013.0	1.9092
1014.0	1.9182
1015.0	1.9267
1016.0	1.9351
1017.0	1.9428
1018.0	1.9498
1019.0	1.9567
1020.0	1.9625
1021.0	1.969
1022.0	1.9754
1023.0	1.9824
1024.0	1.9897
1025.0	1.9966
1026.0	2.0034
1027.0	2.0101
1028.0	2.0169
1029.0	2.0239
1030.0	2.0302
1031.0	2.0357
1032.0	2.0422
1033.0	2.0486
1034.0	2.0555
1035.0	2.0633
1036.0	2.0712
1037.0	2.079
1038.0	2.0872
1039.0	2.0956
1040.0	2.1047
1041.0	2.1139
1042.0	2.1232
1043.0	2.1327
1044.0	2.1424
1045.0	2.1524
1046.0	2.1627
1047.0	2.1732
1048.0	2.1843
1049.0	2.1951
1050.0	2.2059
1051.0	2.2165
1052.0	2.2266
1053.0	2.2373
1054.0	2.2485
1055.0	2.2594
1056.0	2.27
1057.0	2.2807
1058.0	2.2915
1059.0	2.3017
1060.0	2.3127
1061.0	2.3246
1062.0	2.3361
1063.0	2.3469
1064.0	2.3588
1065.0	2.3706
1066.0	2.3838
1067.0	2.3985
1068.0	2.4132
1069.0	2.4292
1070.0	2.4449
1071.0	2.4606
1072.0	2.4767
1073.0	2.492
1074.0	2.5071
1075.0	2.5216
1076.0	2.5361
1077.0	2.5493
1078.0	2.562
1079.0	2.5739
1080.0	2.585
1081.0	2.5951
1082.0	2.6044
1083.0	2.6133
1084.0	2.6213
1085.0	2.6288
1086.0	2.6366
1087.0	2.6429
1088.0	2.6486
1089.0	2.6537
1090.0	2.6575
1091.0	2.6602
1092.0	2.6624
1093.0	2.6629
1094.0	2.664
1095.0	2.665
1096.0	2.6655
1097.0	2.6666
1098.0	2.6661
1099.0	2.666
1100.0	2.663
1101.0	2.66
1102.0	2.6533
1103.0	2.6426
1104.0	2.627
1105.0	2.6009
1106.0	2.5688
1107.0	2.5254
1108.0	2.4727
1109.0	2.4106
1110.0	2.3372
1111.0	2.2586
1112.0	2.1673
1113.0	2.0775
1114.0	1.9763
1115.0	1.8844
1116.0	1.7883
1117.0	1.704
1118.0	1.6236
1119.0	1.5555
1120.0	1.4999
1121.0	1.4558
1122.0	1.4243
1123.0	1.41
1124.0	1.3972
1125.0	1.3924
1126.0	1.3976
1127.0	1.4102
1128.0	1.4313
1129.0	1.4696
1130.0	1.502
1131.0	1.5393
1132.0	1.5755
1133.0	1.6107
1134.0	1.6467
1135.0	1.6884
1136.0	1.7264
1137.0	1.7603
1138.0	1.7896
1139.0	1.8086
1140.0	1.8164
1141.0	1.8244
1142.0	1.8229
1143.0	1.8261
1144.0	1.8239
1145.0	1.832
1146.0	1.8386
1147.0	1.8588
1148.0	1.889
1149.0	1.9254
1150.0	1.9683
1151.0	2.0232
1152.0	2.0859
1153.0	2.1539
1154.0	2.2316
1155.0	2.3103
1156.0	2.3857
1157.0	2.4616
1158.0	2.5333
1159.0	2.6023
1160.0	2.6691
1161.0	2.7357
1162.0	2.7943
1163.0	2.85
1164.0	2.8982
1165.0	2.9382
1166.0	2.9754
1167.0	3.0078
1168.0	3.0353
1169.0	3.0589
1170.0	3.0771
1171.0	3.0888
1172.0	3.0959
1173.0	3.0994
1174.0	3.1
1175.0	3.1006
1176.0	3.0993
1177.0	3.0965
1178.0	3.0911
1179.0	3.087
